Entity,Code,Date,Total confirmed cases (cases),Daily new confirmed cases (cases)
Singapore,SGP,"Jan 30, 2020",10,3
Singapore,SGP,"Jan 31, 2020",13,3
Singapore,SGP,"Feb 1, 2020",16,3
Singapore,SGP,"Feb 2, 2020",18,2
Singapore,SGP,"Feb 3, 2020",18,0
Singapore,SGP,"Feb 4, 2020",18,0
Singapore,SGP,"Feb 5, 2020",24,6
Singapore,SGP,"Feb 6, 2020",28,4
Singapore,SGP,"Feb 7, 2020",30,2
Singapore,SGP,"Feb 8, 2020",33,3
Singapore,SGP,"Feb 9, 2020",40,7
Singapore,SGP,"Feb 10, 2020",43,3
Singapore,SGP,"Feb 11, 2020",45,2
Singapore,SGP,"Feb 12, 2020",47,2
Singapore,SGP,"Feb 13, 2020",50,3
Singapore,SGP,"Feb 14, 2020",58,8
Singapore,SGP,"Feb 15, 2020",67,9
Singapore,SGP,"Feb 16, 2020",72,5
Singapore,SGP,"Feb 17, 2020",75,3
Singapore,SGP,"Feb 18, 2020",77,2
Singapore,SGP,"Feb 19, 2020",81,4
Singapore,SGP,"Feb 20, 2020",84,3
Singapore,SGP,"Feb 21, 2020",85,1
Singapore,SGP,"Feb 22, 2020",86,1
Singapore,SGP,"Feb 23, 2020",89,3
Singapore,SGP,"Feb 24, 2020",89,0
Singapore,SGP,"Feb 25, 2020",90,1
Singapore,SGP,"Feb 26, 2020",91,1
Singapore,SGP,"Feb 27, 2020",93,2
Singapore,SGP,"Feb 28, 2020",96,3
Singapore,SGP,"Feb 29, 2020",98,2
Singapore,SGP,"Mar 1, 2020",102,4
Singapore,SGP,"Mar 2, 2020",106,4
Singapore,SGP,"Mar 3, 2020",108,2
Singapore,SGP,"Mar 4, 2020",110,2
Singapore,SGP,"Mar 5, 2020",112,2
Singapore,SGP,"Mar 6, 2020",117,5
Singapore,SGP,"Mar 7, 2020",130,13
Singapore,SGP,"Mar 8, 2020",138,8
Singapore,SGP,"Mar 9, 2020",150,12
Singapore,SGP,"Mar 10, 2020",160,10
Singapore,SGP,"Mar 11, 2020",166,6
Singapore,SGP,"Mar 12, 2020",178,12
Singapore,SGP,"Mar 13, 2020",187,9
Singapore,SGP,"Mar 14, 2020",200,13
Singapore,SGP,"Mar 15, 2020",214,14
Singapore,SGP,"Mar 16, 2020",226,12
Singapore,SGP,"Mar 17, 2020",243,17
Singapore,SGP,"Mar 18, 2020",266,23
Singapore,SGP,"Mar 19, 2020",313,47
Singapore,SGP,"Mar 20, 2020",345,32
Singapore,SGP,"Mar 21, 2020",385,40
Singapore,SGP,"Mar 22, 2020",432,47
Singapore,SGP,"Mar 23, 2020",455,23
Singapore,SGP,"Mar 24, 2020",509,54
Singapore,SGP,"Mar 25, 2020",558,49
Singapore,SGP,"Mar 26, 2020",568,10
Singapore,SGP,"Mar 27, 2020",594,26
Singapore,SGP,"Mar 28, 2020",732,138
Singapore,SGP,"Mar 29, 2020",803,71
Singapore,SGP,"Mar 30, 2020",844,41
Sint Maarten (Dutch part),SXM,"Mar 3, 2020",1,1
Sint Maarten (Dutch part),SXM,"Mar 26, 2020",2,1
Sint Maarten (Dutch part),SXM,"Mar 27, 2020",2,0
Sint Maarten (Dutch part),SXM,"Mar 28, 2020",3,1
Sint Maarten (Dutch part),SXM,"Mar 29, 2020",3,0
Sint Maarten (Dutch part),SXM,"Mar 30, 2020",3,0
Slovakia,SVK,"Mar 7, 2020",1,1
Slovakia,SVK,"Mar 8, 2020",3,2
Slovakia,SVK,"Mar 9, 2020",5,2
Slovakia,SVK,"Mar 11, 2020",7,2
Slovakia,SVK,"Mar 12, 2020",10,3
Slovakia,SVK,"Mar 13, 2020",21,11
Slovakia,SVK,"Mar 14, 2020",30,9
Slovakia,SVK,"Mar 15, 2020",44,14
Slovakia,SVK,"Mar 16, 2020",61,17
Slovakia,SVK,"Mar 17, 2020",84,23
Slovakia,SVK,"Mar 18, 2020",97,13
Slovakia,SVK,"Mar 19, 2020",107,10
Slovakia,SVK,"Mar 20, 2020",123,16
Slovakia,SVK,"Mar 21, 2020",137,14
Slovakia,SVK,"Mar 22, 2020",178,41
Slovakia,SVK,"Mar 23, 2020",185,7
Slovakia,SVK,"Mar 24, 2020",191,6
Slovakia,SVK,"Mar 25, 2020",204,13
Slovakia,SVK,"Mar 26, 2020",216,12
Slovakia,SVK,"Mar 27, 2020",226,10
Slovakia,SVK,"Mar 28, 2020",295,69
Slovakia,SVK,"Mar 29, 2020",295,0
Slovakia,SVK,"Mar 30, 2020",336,41
Slovenia,SVN,"Mar 5, 2020",1,1
Slovenia,SVN,"Mar 6, 2020",6,5
Slovenia,SVN,"Mar 7, 2020",9,3
Slovenia,SVN,"Mar 8, 2020",12,3
Slovenia,SVN,"Mar 9, 2020",16,4
Slovenia,SVN,"Mar 11, 2020",31,15
Slovenia,SVN,"Mar 12, 2020",57,26
Slovenia,SVN,"Mar 13, 2020",96,39
Slovenia,SVN,"Mar 14, 2020",141,45
Slovenia,SVN,"Mar 15, 2020",181,40
Slovenia,SVN,"Mar 16, 2020",219,38
Slovenia,SVN,"Mar 17, 2020",253,34
Slovenia,SVN,"Mar 18, 2020",275,22
Slovenia,SVN,"Mar 19, 2020",286,11
Slovenia,SVN,"Mar 20, 2020",319,33
Slovenia,SVN,"Mar 21, 2020",341,22
Slovenia,SVN,"Mar 22, 2020",383,42
Slovenia,SVN,"Mar 23, 2020",414,31
Slovenia,SVN,"Mar 24, 2020",442,28
Slovenia,SVN,"Mar 25, 2020",480,38
Slovenia,SVN,"Mar 26, 2020",528,48
Slovenia,SVN,"Mar 27, 2020",577,49
Slovenia,SVN,"Mar 28, 2020",632,55
Slovenia,SVN,"Mar 29, 2020",691,59
Slovenia,SVN,"Mar 30, 2020",730,39
Somalia,SOM,"Mar 17, 2020",1,1
Somalia,SOM,"Mar 18, 2020",1,0
Somalia,SOM,"Mar 19, 2020",1,0
Somalia,SOM,"Mar 20, 2020",1,0
Somalia,SOM,"Mar 21, 2020",1,0
Somalia,SOM,"Mar 22, 2020",1,0
Somalia,SOM,"Mar 23, 2020",1,0
Somalia,SOM,"Mar 24, 2020",1,0
Somalia,SOM,"Mar 25, 2020",1,0
Somalia,SOM,"Mar 26, 2020",1,0
Somalia,SOM,"Mar 27, 2020",2,1
Somalia,SOM,"Mar 28, 2020",3,1
Somalia,SOM,"Mar 29, 2020",3,0
Somalia,SOM,"Mar 30, 2020",3,0
South Africa,ZAF,"Mar 6, 2020",1,1
South Africa,ZAF,"Mar 8, 2020",2,1
South Africa,ZAF,"Mar 9, 2020",3,1
South Africa,ZAF,"Mar 10, 2020",7,4
South Africa,ZAF,"Mar 12, 2020",13,6
South Africa,ZAF,"Mar 13, 2020",17,4
South Africa,ZAF,"Mar 14, 2020",24,7
South Africa,ZAF,"Mar 15, 2020",24,0
South Africa,ZAF,"Mar 16, 2020",51,27
South Africa,ZAF,"Mar 17, 2020",62,11
South Africa,ZAF,"Mar 18, 2020",85,23
South Africa,ZAF,"Mar 19, 2020",116,31
South Africa,ZAF,"Mar 20, 2020",150,34
South Africa,ZAF,"Mar 21, 2020",205,55
South Africa,ZAF,"Mar 22, 2020",240,35
South Africa,ZAF,"Mar 23, 2020",274,34
South Africa,ZAF,"Mar 24, 2020",402,128
South Africa,ZAF,"Mar 25, 2020",557,155
South Africa,ZAF,"Mar 26, 2020",709,152
South Africa,ZAF,"Mar 27, 2020",927,218
South Africa,ZAF,"Mar 28, 2020",1170,243
South Africa,ZAF,"Mar 29, 2020",1187,17
South Africa,ZAF,"Mar 30, 2020",1280,93
South Korea,KOR,"Dec 31, 2019",0,0
South Korea,KOR,"Jan 1, 2020",0,0
South Korea,KOR,"Jan 2, 2020",0,0
South Korea,KOR,"Jan 3, 2020",0,0
South Korea,KOR,"Jan 4, 2020",0,0
South Korea,KOR,"Jan 5, 2020",0,0
South Korea,KOR,"Jan 6, 2020",0,0
South Korea,KOR,"Jan 7, 2020",0,0
South Korea,KOR,"Jan 8, 2020",0,0
South Korea,KOR,"Jan 9, 2020",0,0
South Korea,KOR,"Jan 10, 2020",0,0
South Korea,KOR,"Jan 11, 2020",0,0
South Korea,KOR,"Jan 12, 2020",0,0
South Korea,KOR,"Jan 13, 2020",0,0
South Korea,KOR,"Jan 14, 2020",0,0
South Korea,KOR,"Jan 15, 2020",0,0
South Korea,KOR,"Jan 16, 2020",0,0
South Korea,KOR,"Jan 17, 2020",0,0
South Korea,KOR,"Jan 18, 2020",0,0
South Korea,KOR,"Jan 19, 2020",0,0
South Korea,KOR,"Jan 20, 2020",1,1
South Korea,KOR,"Jan 21, 2020",1,0
South Korea,KOR,"Jan 22, 2020",1,0
South Korea,KOR,"Jan 23, 2020",1,0
South Korea,KOR,"Jan 24, 2020",2,1
South Korea,KOR,"Jan 25, 2020",2,0
South Korea,KOR,"Jan 26, 2020",3,1
South Korea,KOR,"Jan 27, 2020",4,1
South Korea,KOR,"Jan 28, 2020",4,0
South Korea,KOR,"Jan 29, 2020",4,0
South Korea,KOR,"Jan 30, 2020",4,0
South Korea,KOR,"Jan 31, 2020",7,3
South Korea,KOR,"Feb 1, 2020",12,5
South Korea,KOR,"Feb 2, 2020",15,3
South Korea,KOR,"Feb 3, 2020",15,0
South Korea,KOR,"Feb 4, 2020",16,1
South Korea,KOR,"Feb 5, 2020",18,2
South Korea,KOR,"Feb 6, 2020",23,5
South Korea,KOR,"Feb 7, 2020",24,1
South Korea,KOR,"Feb 8, 2020",24,0
South Korea,KOR,"Feb 9, 2020",25,1
South Korea,KOR,"Feb 10, 2020",27,2
South Korea,KOR,"Feb 11, 2020",28,1
South Korea,KOR,"Feb 12, 2020",28,0
South Korea,KOR,"Feb 13, 2020",28,0
South Korea,KOR,"Feb 14, 2020",28,0
South Korea,KOR,"Feb 15, 2020",28,0
South Korea,KOR,"Feb 16, 2020",29,1
South Korea,KOR,"Feb 17, 2020",30,1
South Korea,KOR,"Feb 18, 2020",31,1
South Korea,KOR,"Feb 19, 2020",46,15
South Korea,KOR,"Feb 20, 2020",80,34
South Korea,KOR,"Feb 21, 2020",155,75
South Korea,KOR,"Feb 22, 2020",345,190
South Korea,KOR,"Feb 23, 2020",601,256
South Korea,KOR,"Feb 24, 2020",762,161
South Korea,KOR,"Feb 25, 2020",892,130
South Korea,KOR,"Feb 26, 2020",1146,254
South Korea,KOR,"Feb 27, 2020",1595,449
South Korea,KOR,"Feb 28, 2020",2022,427
South Korea,KOR,"Feb 29, 2020",2931,909
South Korea,KOR,"Mar 1, 2020",3526,595
South Korea,KOR,"Mar 2, 2020",4212,686
South Korea,KOR,"Mar 3, 2020",4812,600
South Korea,KOR,"Mar 4, 2020",5328,516
South Korea,KOR,"Mar 5, 2020",5766,438
South Korea,KOR,"Mar 6, 2020",6284,518
South Korea,KOR,"Mar 7, 2020",6767,483
South Korea,KOR,"Mar 8, 2020",7134,367
South Korea,KOR,"Mar 9, 2020",7382,248
South Korea,KOR,"Mar 10, 2020",7513,131
South Korea,KOR,"Mar 11, 2020",7755,242
South Korea,KOR,"Mar 12, 2020",7869,114
South Korea,KOR,"Mar 13, 2020",7979,110
South Korea,KOR,"Mar 14, 2020",8086,107
South Korea,KOR,"Mar 15, 2020",8162,76
South Korea,KOR,"Mar 16, 2020",8236,74
South Korea,KOR,"Mar 17, 2020",8320,84
South Korea,KOR,"Mar 18, 2020",8413,93
South Korea,KOR,"Mar 19, 2020",8565,152
South Korea,KOR,"Mar 20, 2020",8652,87
South Korea,KOR,"Mar 21, 2020",8799,147
South Korea,KOR,"Mar 22, 2020",8897,98
South Korea,KOR,"Mar 23, 2020",8961,64
South Korea,KOR,"Mar 24, 2020",9037,76
South Korea,KOR,"Mar 25, 2020",9137,100
South Korea,KOR,"Mar 26, 2020",9241,104
South Korea,KOR,"Mar 27, 2020",9332,91
South Korea,KOR,"Mar 28, 2020",9478,146
South Korea,KOR,"Mar 29, 2020",9583,105
South Korea,KOR,"Mar 30, 2020",9661,78
Spain,ESP,"Dec 31, 2019",0,0
Spain,ESP,"Jan 1, 2020",0,0
Spain,ESP,"Jan 2, 2020",0,0
Spain,ESP,"Jan 3, 2020",0,0
Spain,ESP,"Jan 4, 2020",0,0
Spain,ESP,"Jan 5, 2020",0,0
Spain,ESP,"Jan 6, 2020",0,0
Spain,ESP,"Jan 7, 2020",0,0
Spain,ESP,"Jan 8, 2020",0,0
Spain,ESP,"Jan 9, 2020",0,0
Spain,ESP,"Jan 10, 2020",0,0
Spain,ESP,"Jan 11, 2020",0,0
Spain,ESP,"Jan 12, 2020",0,0
Spain,ESP,"Jan 13, 2020",0,0
Spain,ESP,"Jan 14, 2020",0,0
Spain,ESP,"Jan 15, 2020",0,0
Spain,ESP,"Jan 16, 2020",0,0
Spain,ESP,"Jan 17, 2020",0,0
Spain,ESP,"Jan 18, 2020",0,0
Spain,ESP,"Jan 19, 2020",0,0
Spain,ESP,"Jan 20, 2020",0,0
Spain,ESP,"Jan 21, 2020",0,0
Spain,ESP,"Jan 22, 2020",0,0
Spain,ESP,"Jan 23, 2020",0,0
Spain,ESP,"Jan 24, 2020",0,0
Spain,ESP,"Jan 25, 2020",0,0
Spain,ESP,"Jan 26, 2020",0,0
Spain,ESP,"Jan 27, 2020",0,0
Spain,ESP,"Jan 28, 2020",0,0
Spain,ESP,"Jan 29, 2020",0,0
Spain,ESP,"Jan 30, 2020",0,0
Spain,ESP,"Jan 31, 2020",0,0
Spain,ESP,"Feb 1, 2020",1,1
Spain,ESP,"Feb 2, 2020",1,0
Spain,ESP,"Feb 3, 2020",1,0
Spain,ESP,"Feb 4, 2020",1,0
Spain,ESP,"Feb 5, 2020",1,0
Spain,ESP,"Feb 6, 2020",1,0
Spain,ESP,"Feb 7, 2020",1,0
Spain,ESP,"Feb 8, 2020",1,0
Spain,ESP,"Feb 9, 2020",1,0
Spain,ESP,"Feb 10, 2020",2,1
Spain,ESP,"Feb 11, 2020",2,0
Spain,ESP,"Feb 12, 2020",2,0
Spain,ESP,"Feb 13, 2020",2,0
Spain,ESP,"Feb 14, 2020",2,0
Spain,ESP,"Feb 15, 2020",2,0
Spain,ESP,"Feb 16, 2020",2,0
Spain,ESP,"Feb 17, 2020",2,0
Spain,ESP,"Feb 18, 2020",2,0
Spain,ESP,"Feb 19, 2020",2,0
Spain,ESP,"Feb 20, 2020",2,0
Spain,ESP,"Feb 21, 2020",2,0
Spain,ESP,"Feb 22, 2020",2,0
Spain,ESP,"Feb 23, 2020",2,0
Spain,ESP,"Feb 24, 2020",2,0
Spain,ESP,"Feb 25, 2020",3,1
Spain,ESP,"Feb 26, 2020",7,4
Spain,ESP,"Feb 27, 2020",12,5
Spain,ESP,"Feb 28, 2020",25,13
Spain,ESP,"Feb 29, 2020",34,9
Spain,ESP,"Mar 1, 2020",66,32
Spain,ESP,"Mar 2, 2020",83,17
Spain,ESP,"Mar 3, 2020",114,31
Spain,ESP,"Mar 4, 2020",151,37
Spain,ESP,"Mar 5, 2020",200,49
Spain,ESP,"Mar 6, 2020",261,61
Spain,ESP,"Mar 7, 2020",374,113
Spain,ESP,"Mar 8, 2020",430,56
Spain,ESP,"Mar 9, 2020",589,159
Spain,ESP,"Mar 10, 2020",1204,615
Spain,ESP,"Mar 11, 2020",1639,435
Spain,ESP,"Mar 12, 2020",2140,501
Spain,ESP,"Mar 13, 2020",3004,864
Spain,ESP,"Mar 14, 2020",4231,1227
Spain,ESP,"Mar 15, 2020",5753,1522
Spain,ESP,"Mar 16, 2020",7753,2000
Spain,ESP,"Mar 17, 2020",9191,1438
Spain,ESP,"Mar 18, 2020",11178,1987
Spain,ESP,"Mar 19, 2020",13716,2538
Spain,ESP,"Mar 20, 2020",17147,3431
Spain,ESP,"Mar 21, 2020",19980,2833
Spain,ESP,"Mar 22, 2020",24926,4946
Spain,ESP,"Mar 23, 2020",28572,3646
Spain,ESP,"Mar 24, 2020",33089,4517
Spain,ESP,"Mar 25, 2020",39673,6584
Spain,ESP,"Mar 26, 2020",47610,7937
Spain,ESP,"Mar 27, 2020",56188,8578
Spain,ESP,"Mar 28, 2020",64059,7871
Spain,ESP,"Mar 29, 2020",72248,8189
Spain,ESP,"Mar 30, 2020",78797,6549
Sri Lanka,LKA,"Dec 31, 2019",0,0
Sri Lanka,LKA,"Jan 1, 2020",0,0
Sri Lanka,LKA,"Jan 2, 2020",0,0
Sri Lanka,LKA,"Jan 3, 2020",0,0
Sri Lanka,LKA,"Jan 4, 2020",0,0
Sri Lanka,LKA,"Jan 5, 2020",0,0
Sri Lanka,LKA,"Jan 6, 2020",0,0
Sri Lanka,LKA,"Jan 7, 2020",0,0
Sri Lanka,LKA,"Jan 8, 2020",0,0
Sri Lanka,LKA,"Jan 9, 2020",0,0
Sri Lanka,LKA,"Jan 10, 2020",0,0
Sri Lanka,LKA,"Jan 11, 2020",0,0
Sri Lanka,LKA,"Jan 12, 2020",0,0
Sri Lanka,LKA,"Jan 13, 2020",0,0
Sri Lanka,LKA,"Jan 14, 2020",0,0
Sri Lanka,LKA,"Jan 15, 2020",0,0
Sri Lanka,LKA,"Jan 16, 2020",0,0
Sri Lanka,LKA,"Jan 17, 2020",0,0
Sri Lanka,LKA,"Jan 18, 2020",0,0
Sri Lanka,LKA,"Jan 19, 2020",0,0
Sri Lanka,LKA,"Jan 20, 2020",0,0
Sri Lanka,LKA,"Jan 21, 2020",0,0
Sri Lanka,LKA,"Jan 22, 2020",0,0
Sri Lanka,LKA,"Jan 23, 2020",0,0
Sri Lanka,LKA,"Jan 24, 2020",0,0
Sri Lanka,LKA,"Jan 25, 2020",0,0
Sri Lanka,LKA,"Jan 26, 2020",0,0
Sri Lanka,LKA,"Jan 27, 2020",0,0
Sri Lanka,LKA,"Jan 28, 2020",1,1
Sri Lanka,LKA,"Jan 29, 2020",1,0
Sri Lanka,LKA,"Jan 30, 2020",1,0
Sri Lanka,LKA,"Jan 31, 2020",1,0
Sri Lanka,LKA,"Feb 1, 2020",1,0
Sri Lanka,LKA,"Feb 2, 2020",1,0
Sri Lanka,LKA,"Feb 3, 2020",1,0
Sri Lanka,LKA,"Feb 4, 2020",1,0
Sri Lanka,LKA,"Feb 5, 2020",1,0
Sri Lanka,LKA,"Feb 6, 2020",1,0
Sri Lanka,LKA,"Feb 7, 2020",1,0
Sri Lanka,LKA,"Feb 8, 2020",1,0
Sri Lanka,LKA,"Feb 9, 2020",1,0
Sri Lanka,LKA,"Feb 10, 2020",1,0
Sri Lanka,LKA,"Feb 11, 2020",1,0
Sri Lanka,LKA,"Feb 12, 2020",1,0
Sri Lanka,LKA,"Feb 13, 2020",1,0
Sri Lanka,LKA,"Feb 14, 2020",1,0
Sri Lanka,LKA,"Feb 15, 2020",1,0
Sri Lanka,LKA,"Feb 16, 2020",1,0
Sri Lanka,LKA,"Feb 17, 2020",1,0
Sri Lanka,LKA,"Feb 18, 2020",1,0
Sri Lanka,LKA,"Feb 19, 2020",1,0
Sri Lanka,LKA,"Feb 20, 2020",1,0
Sri Lanka,LKA,"Feb 21, 2020",1,0
Sri Lanka,LKA,"Feb 22, 2020",1,0
Sri Lanka,LKA,"Feb 23, 2020",1,0
Sri Lanka,LKA,"Feb 24, 2020",1,0
Sri Lanka,LKA,"Feb 25, 2020",1,0
Sri Lanka,LKA,"Feb 26, 2020",1,0
Sri Lanka,LKA,"Feb 27, 2020",1,0
Sri Lanka,LKA,"Feb 28, 2020",1,0
Sri Lanka,LKA,"Feb 29, 2020",1,0
Sri Lanka,LKA,"Mar 1, 2020",1,0
Sri Lanka,LKA,"Mar 2, 2020",1,0
Sri Lanka,LKA,"Mar 12, 2020",2,1
Sri Lanka,LKA,"Mar 13, 2020",3,1
Sri Lanka,LKA,"Mar 14, 2020",6,3
Sri Lanka,LKA,"Mar 15, 2020",11,5
Sri Lanka,LKA,"Mar 16, 2020",19,8
Sri Lanka,LKA,"Mar 17, 2020",29,10
Sri Lanka,LKA,"Mar 18, 2020",42,13
Sri Lanka,LKA,"Mar 19, 2020",42,0
Sri Lanka,LKA,"Mar 20, 2020",53,11
Sri Lanka,LKA,"Mar 21, 2020",66,13
Sri Lanka,LKA,"Mar 22, 2020",78,12
Sri Lanka,LKA,"Mar 23, 2020",87,9
Sri Lanka,LKA,"Mar 24, 2020",97,10
Sri Lanka,LKA,"Mar 25, 2020",102,5
Sri Lanka,LKA,"Mar 26, 2020",102,0
Sri Lanka,LKA,"Mar 27, 2020",106,4
Sri Lanka,LKA,"Mar 28, 2020",106,0
Sri Lanka,LKA,"Mar 29, 2020",115,9
Sri Lanka,LKA,"Mar 30, 2020",120,5
Sudan,SDN,"Mar 14, 2020",1,1
Sudan,SDN,"Mar 15, 2020",1,0
Sudan,SDN,"Mar 16, 2020",1,0
Sudan,SDN,"Mar 17, 2020",1,0
Sudan,SDN,"Mar 18, 2020",1,0
Sudan,SDN,"Mar 19, 2020",2,1
Sudan,SDN,"Mar 20, 2020",2,0
Sudan,SDN,"Mar 21, 2020",2,0
Sudan,SDN,"Mar 22, 2020",2,0
Sudan,SDN,"Mar 23, 2020",2,0
Sudan,SDN,"Mar 24, 2020",2,0
Sudan,SDN,"Mar 25, 2020",3,1
Sudan,SDN,"Mar 26, 2020",3,0
Sudan,SDN,"Mar 27, 2020",3,0
Sudan,SDN,"Mar 28, 2020",3,0
Sudan,SDN,"Mar 29, 2020",5,2
Sudan,SDN,"Mar 30, 2020",5,0
Suriname,SUR,"Mar 15, 2020",1,1
Suriname,SUR,"Mar 21, 2020",1,0
Suriname,SUR,"Mar 22, 2020",5,4
Suriname,SUR,"Mar 23, 2020",5,0
Suriname,SUR,"Mar 24, 2020",6,1
Suriname,SUR,"Mar 25, 2020",8,2
Suriname,SUR,"Mar 26, 2020",8,0
Suriname,SUR,"Mar 27, 2020",8,0
Suriname,SUR,"Mar 28, 2020",8,0
Suriname,SUR,"Mar 29, 2020",8,0
Suriname,SUR,"Mar 30, 2020",8,0
Swaziland,SWZ,"Mar 15, 2020",1,1
Swaziland,SWZ,"Mar 16, 2020",1,0
Swaziland,SWZ,"Mar 17, 2020",1,0
Swaziland,SWZ,"Mar 18, 2020",1,0
Swaziland,SWZ,"Mar 19, 2020",1,0
Swaziland,SWZ,"Mar 20, 2020",1,0
Swaziland,SWZ,"Mar 21, 2020",1,0
Swaziland,SWZ,"Mar 22, 2020",1,0
Swaziland,SWZ,"Mar 23, 2020",4,3
Swaziland,SWZ,"Mar 24, 2020",4,0
Swaziland,SWZ,"Mar 25, 2020",4,0
Swaziland,SWZ,"Mar 26, 2020",4,0
Swaziland,SWZ,"Mar 27, 2020",6,2
Swaziland,SWZ,"Mar 28, 2020",9,3
Swaziland,SWZ,"Mar 29, 2020",9,0
Swaziland,SWZ,"Mar 30, 2020",9,0
Sweden,SWE,"Dec 31, 2019",0,0
Sweden,SWE,"Jan 1, 2020",0,0
Sweden,SWE,"Jan 2, 2020",0,0
Sweden,SWE,"Jan 3, 2020",0,0
Sweden,SWE,"Jan 4, 2020",0,0
Sweden,SWE,"Jan 5, 2020",0,0
Sweden,SWE,"Jan 6, 2020",0,0
Sweden,SWE,"Jan 7, 2020",0,0
Sweden,SWE,"Jan 8, 2020",0,0
Sweden,SWE,"Jan 9, 2020",0,0
Sweden,SWE,"Jan 10, 2020",0,0
Sweden,SWE,"Jan 11, 2020",0,0
Sweden,SWE,"Jan 12, 2020",0,0
Sweden,SWE,"Jan 13, 2020",0,0
Sweden,SWE,"Jan 14, 2020",0,0
Sweden,SWE,"Jan 15, 2020",0,0
Sweden,SWE,"Jan 16, 2020",0,0
Sweden,SWE,"Jan 17, 2020",0,0
Sweden,SWE,"Jan 18, 2020",0,0
Sweden,SWE,"Jan 19, 2020",0,0
Sweden,SWE,"Jan 20, 2020",0,0
Sweden,SWE,"Jan 21, 2020",0,0
Sweden,SWE,"Jan 22, 2020",0,0
Sweden,SWE,"Jan 23, 2020",0,0
Sweden,SWE,"Jan 24, 2020",0,0
Sweden,SWE,"Jan 25, 2020",0,0
Sweden,SWE,"Jan 26, 2020",0,0
Sweden,SWE,"Jan 27, 2020",0,0
Sweden,SWE,"Jan 28, 2020",0,0
Sweden,SWE,"Jan 29, 2020",0,0
Sweden,SWE,"Jan 30, 2020",0,0
Sweden,SWE,"Jan 31, 2020",0,0
Sweden,SWE,"Feb 1, 2020",1,1
Sweden,SWE,"Feb 2, 2020",1,0
Sweden,SWE,"Feb 3, 2020",1,0
Sweden,SWE,"Feb 4, 2020",1,0
Sweden,SWE,"Feb 5, 2020",1,0
Sweden,SWE,"Feb 6, 2020",1,0
Sweden,SWE,"Feb 7, 2020",1,0
Sweden,SWE,"Feb 8, 2020",1,0
Sweden,SWE,"Feb 9, 2020",1,0
Sweden,SWE,"Feb 10, 2020",1,0
Sweden,SWE,"Feb 11, 2020",1,0
Sweden,SWE,"Feb 12, 2020",1,0
Sweden,SWE,"Feb 13, 2020",1,0
Sweden,SWE,"Feb 14, 2020",1,0
Sweden,SWE,"Feb 15, 2020",1,0
Sweden,SWE,"Feb 16, 2020",1,0
Sweden,SWE,"Feb 17, 2020",1,0
Sweden,SWE,"Feb 18, 2020",1,0
Sweden,SWE,"Feb 19, 2020",1,0
Sweden,SWE,"Feb 20, 2020",1,0
Sweden,SWE,"Feb 21, 2020",1,0
Sweden,SWE,"Feb 22, 2020",1,0
Sweden,SWE,"Feb 23, 2020",1,0
Sweden,SWE,"Feb 24, 2020",1,0
Sweden,SWE,"Feb 25, 2020",1,0
Sweden,SWE,"Feb 26, 2020",1,0
Sweden,SWE,"Feb 27, 2020",2,1
Sweden,SWE,"Feb 28, 2020",7,5
Sweden,SWE,"Feb 29, 2020",12,5
Sweden,SWE,"Mar 1, 2020",13,1
Sweden,SWE,"Mar 2, 2020",14,1
Sweden,SWE,"Mar 3, 2020",15,1
Sweden,SWE,"Mar 4, 2020",24,9
Sweden,SWE,"Mar 5, 2020",35,11
Sweden,SWE,"Mar 6, 2020",61,26
Sweden,SWE,"Mar 7, 2020",137,76
Sweden,SWE,"Mar 8, 2020",161,24
Sweden,SWE,"Mar 9, 2020",203,42
Sweden,SWE,"Mar 10, 2020",248,45
Sweden,SWE,"Mar 11, 2020",326,78
Sweden,SWE,"Mar 12, 2020",462,136
Sweden,SWE,"Mar 13, 2020",620,158
Sweden,SWE,"Mar 14, 2020",775,155
Sweden,SWE,"Mar 15, 2020",924,149
Sweden,SWE,"Mar 16, 2020",1032,108
Sweden,SWE,"Mar 17, 2020",1121,89
Sweden,SWE,"Mar 18, 2020",1167,46
Sweden,SWE,"Mar 19, 2020",1301,134
Sweden,SWE,"Mar 20, 2020",1423,122
Sweden,SWE,"Mar 21, 2020",1623,200
Sweden,SWE,"Mar 22, 2020",1746,123
Sweden,SWE,"Mar 23, 2020",1906,160
Sweden,SWE,"Mar 24, 2020",2016,110
Sweden,SWE,"Mar 25, 2020",2272,256
Sweden,SWE,"Mar 26, 2020",2510,238
Sweden,SWE,"Mar 27, 2020",2806,296
Sweden,SWE,"Mar 28, 2020",3046,240
Sweden,SWE,"Mar 29, 2020",3447,401
Sweden,SWE,"Mar 30, 2020",3700,253
Switzerland,CHE,"Dec 31, 2019",0,0
Switzerland,CHE,"Jan 1, 2020",0,0
Switzerland,CHE,"Jan 2, 2020",0,0
Switzerland,CHE,"Jan 3, 2020",0,0
Switzerland,CHE,"Jan 4, 2020",0,0
Switzerland,CHE,"Jan 5, 2020",0,0
Switzerland,CHE,"Jan 6, 2020",0,0
Switzerland,CHE,"Jan 7, 2020",0,0
Switzerland,CHE,"Jan 8, 2020",0,0
Switzerland,CHE,"Jan 9, 2020",0,0
Switzerland,CHE,"Jan 10, 2020",0,0
Switzerland,CHE,"Jan 11, 2020",0,0
Switzerland,CHE,"Jan 12, 2020",0,0
